transaction_id,transaction_date,customer_name,customer_city,product_category,product_name,unit_price,quantity,total_amount,payment_method,delivery_status,merchant_name
TRX-11055,2025/07/30,Ahmad Fauzi,Sur,Fashion,Lipstik Wardah,2231906,2,4463812.0,Kartu Kredit,Pending,TrendShop
TRX-11056,2025/05/24,DEWI LESTARI,Denpasar,Fashion,Powerbank 10K,1755243,2,3693605.0372701627,Ewallet,Pending,TechZone
TRX-11057,2025-07-23,Rudi Hartono,Medan,kecantikan,Lipstik Wardah,289779,3,869337.0,Ewallet,Returned,HomeEssence
TRX-11058,25-07-2025,siti aminah,Surabaya,Rumah Tangga,Smartwatch,6339249,3,19017747.0,Kartu Kredit,Canceled,TechZone
TRX-11059,20/08/2025,DEWI LESTARI,Yogyakarta,Kecantikan,Laptop Asus,6214014,3,18642042.0,E-Wallet,Pending,BeautyHub
TRX-11060,2025/07/27,dewi lestari,Yogyakarta,Rumah Tangga,Headphone JBL,6266074,5,31330370.0,Card,delivered,PowerCell
TRX-11061,05/03/2025,ANDI SAPUTRA,Yogyakarta,fashion,Vacuum Cleaner,5383968,10,53839680.0,COD,pending,TrendShop
TRX-11062,2025/03/20,Nanda Pratama,medan,Rumah Tanggas,Lipstik Wardah,8375032,100,837503200.0,,Delivered,BeautyHub
TRX-11063,12/03/2025,andi saputra,Jekerte,,Powerbank 10K,3733909,0,0.0,Ewallet,Returned,HomeEssence
TRX-11064,23/06/2025,ahmad fauzi,makassar,kecantikan,Lipstik Wardah,7515106,100,751510600.0,Kartu Kredit,pending,GadgetMart
TRX-11065,2025/04/17,nanda pratama,jakarta,Electronic,Vacuum Cleaner,3120771,3,9362313.0,E-Wallet,Pending,HomeEssence
TRX-11066,10-06-2025,Budi Santoso,Med,Rumah Tangga,Sepatu Nike,471280,10,4712800.0,Card,Pending,SportMax
TRX-11067,29-07-2025,NANDA PRATAMA,medan,Electronic,Lipstik Wardah,1280746,15,19211190.0,Kartu Kredit,Delivered,BeautyHub
TRX-11068,2025/08/26,DEWI LESTARI,Surebeye,Makanans,Vacuum Cleaner,1212189,1,1212189.0,Transfer,Canceled,GadgetMart
TRX-11069,31/05/2025,AHMAD FAUZI,Denpasar,Kecantikans,Vacuum Cleaner,2431486,1,2431486.0,,delivered,TrendShop
TRX-11070,2025-07-13,Ahmad Fauzi,Makassar,Rumah Tangga,Vacuum Cleaner,5443455,15,98368445.64390036,,delivered,TechZone
TRX-11071,2025-05-11,rudi hartono,makassar,Fashions,Laptop Asus,7135904,0,0.0,COD,Canceled,PowerCell
TRX-11072,21-06-2025,RUDI HARTONO,yogyakarta,Elektronik,Headphone JBL,6749744,10,67497440.0,Ewallet,Delivered,BeautyHub
TRX-11073,25-07-2025,Nanda Pratama,Ban,Kecantikan,Laptop Asus,2851445,1,2851445.0,Card,Pending,TechZone
TRX-11074,2025/05/08,budi santoso,Yogyekerte,Fashion,Kaos Polos,6889789,5,34604298.13270871,Card,pending,GadgetMart
TRX-11075,2025-06-22,ANDI SAPUTRA,denpasar,Elektroniks,Laptop Asus,1256751,3,3770253.0,E-Wallet,,GadgetMart
TRX-11076,2025-06-01,dewi lestari,medan,Electronic,Smartwatch,267770,1,267770.0,Kartu Kredit,Delivered,TrendShop
TRX-11077,23-04-2025,dewi lestari,surabaya,Makanan,Smartwatch,7019129,2,14038258.0,E-Wallet,delivered,HomeEssence
TRX-11078,2025-08-16,Nanda Pratama,Makassar,makanan,Smartwatch,6132199,1,6132199.0,Ewallet,Delivered,HomeEssence
TRX-11079,2025/03/30,Ahmad Fauzi,Denpasar,elektronik,Laptop Asus,1840008,1,1840008.0,Kartu Kredit,delivered,TrendShop
TRX-11080,2025-03-19,siti aminah,Mekesser,,Headphone JBL,6201537,10,62015370.0,E-Wallet,Returned,PowerCell
TRX-11081,2025/03/26,Siti Aminah,Surebeye,Aksesoris,Lipstik Wardah,1528768,10,15287680.0,Ewallet,Returned,BeautyHub
TRX-11082,10-05-2025,AHMAD FAUZI,Ban,Makanans,Kaos Polos,5174674,0,0.0,Kartu Kredit,pending,TechZone
TRX-11083,05-04-2025,Siti Aminah,Bandung,fashion,Smartwatch,9126760,2,18253520.0,Transfer,Delivered,GadgetMart
TRX-11084,01-03-2025,SITI AMINAH,Denpeser,Fashions,Vacuum Cleaner,9607540,10,59334560.47541243,E-Wallet,pending,HomeEssence
TRX-11085,2025/07/14,AHMAD FAUZI,surabaya,Fashion,Laptop Asus,6982667,15,104740005.0,Card,Canceled,BeautyHub
TRX-11086,2025/07/05,nanda pratama,Ban,rumah tangga,Powerbank 10K,6972496,1,6972496.0,Kartu Kredit,Delivered,PowerCell
TRX-11087,04-04-2025,Siti Aminah,Medan,Electronic,Laptop Asus,1436689,10,14366890.0,Transfer,delivered,GadgetMart
TRX-11088,2025/03/23,Budi Santoso,Mekesser,olahraga,Kaos Polos,2168433,1,2168433.0,Ewallet,Pending,PowerCell
TRX-11089,2025-08-05,rudi hartono,Surebeye,Olahraga,Sepatu Nike,4606766,3,13820298.0,Kartu Kredit,Canceled,BeautyHub
TRX-11090,14/05/2025,BUDI SANTOSO,Bandung,rumah tangga,Lipstik Wardah,5050546,10,50505460.0,Ewallet,Delivered,TrendShop
TRX-11091,03-03-2025,AHMAD FAUZI,Den,Aksesoriss,Laptop Asus,8657009,1,8657009.0,,Pending,TechZone
TRX-11092,01/07/2025,Siti Aminah,Medan,Kecantikan,Headphone JBL,7595189,1,7595189.0,Kartu Kredit,Returned,HomeEssence
TRX-11093,15-08-2025,ahmad fauzi,Makassar,Fashions,Vacuum Cleaner,2731206,1,2731206.0,Card,Returned,PowerCell
TRX-11094,2025/07/02,AHMAD FAUZI,jakarta,Fashion,Powerbank 10K,287199,3,861597.0,Ewallet,Returned,GadgetMart
TRX-11095,2025/05/05,BUDI SANTOSO,Med,Fashion,Sepatu Nike,2324316,10,23243160.0,Card,,HomeEssence
TRX-11096,19-06-2025,RUDI HARTONO,makassar,Macanan,Powerbank 10K,801518,1,801518.0,Transfer,Pending,GadgetMart
TRX-11097,2025/04/08,Rudi Hartono,Mak,Kecantikan,Sepatu Nike,2382214,3,7146642.0,Ewallet,Delivered,BeautyHub
TRX-11098,2025/04/22,ANDI SAPUTRA,Surebeye,Makanan,Lipstik Wardah,9092832,15,136392480.0,Transfer,delivered,SportMax
TRX-11099,2025-08-05,NANDA PRATAMA,Yogyekerte,makanan,Smartwatch,8341860,1,8341860.0,Card,delivered,SportMax
TRX-11100,2025-04-22,andi saputra,jakarta,rumah tangga,Powerbank 10K,8893026,15,177958044.9702865,Transfer,Delivered,GadgetMart
TRX-11101,2025-03-25,Ahmad Fauzi,Den,aksesoris,Headphone JBL,7896613,0,0.0,Card,Canceled,HomeEssence
TRX-11102,23/03/2025,AHMAD FAUZI,Jekerte,Makanan,Kaos Polos,612621,100,61262100.0,Ewallet,Pending,HomeEssence
TRX-11103,2025/03/10,Budi Santoso,Medan,,Vacuum Cleaner,4858163,10,48581630.0,Card,,PowerCell
TRX-11104,2025/04/23,Ahmad Fauzi,Surebeye,Olahraga,Smartwatch,6334851,1,8982888.986221492,COD,pending,TechZone
TRX-11105,07/08/2025,AHMAD FAUZI,Yogyakarta,,Headphone JBL,9650177,1,9650177.0,E-Wallet,Returned,TechZone
TRX-11106,22/04/2025,DEWI LESTARI,yogyakarta,rumah tangga,Lipstik Wardah,3948190,3,14283532.349590495,COD,Canceled,TrendShop
TRX-11107,2025/03/30,Mega Putri,denpasar,kecantikan,Powerbank 10K,2792974,1,2792974.0,E-Wallet,pending,GadgetMart
TRX-11108,2025/04/28,budi santoso,Sur,Kecantikans,Powerbank 10K,8247590,10,110082579.00439195,Kartu Kredit,Pending,BeautyHub
TRX-11109,12/03/2025,mega putri,Yog,Fashion,Lipstik Wardah,2634182,1,3354391.0549757183,E-Wallet,Pending,GadgetMart
TRX-11110,2025/05/21,Andi Saputra,,makanan,Smartwatch,2847921,15,42718815.0,E-Wallet,delivered,GadgetMart
TRX-11111,2025-04-18,AHMAD FAUZI,,Aksesoris,Powerbank 10K,5120414,15,76806210.0,E-Wallet,Canceled,HomeEssence
TRX-11112,2025-06-01,siti aminah,surabaya,makanan,Headphone JBL,887393,3,2662179.0,Ewallet,Returned,BeautyHub
TRX-11113,07-04-2025,mega putri,denpasar,Kecantican,Sepatu Nike,5184544,5,25922720.0,Kartu Kredit,Canceled,TechZone
TRX-11114,27/05/2025,budi santoso,Med,,Headphone JBL,9173591,15,137603865.0,COD,Canceled,BeautyHub
TRX-11115,12/07/2025,Siti Aminah,Yog,Aksesoris,Kaos Polos,3185812,15,47787180.0,COD,Canceled,GadgetMart
TRX-11116,03-05-2025,siti aminah,jakarta,fashion,Lipstik Wardah,5203435,15,78051525.0,COD,,SportMax
TRX-11117,04/05/2025,Mega Putri,yogyakarta,Fashion,Headphone JBL,4446650,1,4446650.0,E-Wallet,Delivered,GadgetMart
TRX-11118,15-07-2025,rudi hartono,Yogyekerte,Aksesoriss,Laptop Asus,3691771,1,3691771.0,Transfer,Returned,TrendShop
TRX-11119,2025/06/08,siti aminah,Den,Kecantikans,Vacuum Cleaner,4129441,1,4129441.0,E-Wallet,Returned,HomeEssence
TRX-11120,2025-07-19,RUDI HARTONO,bandung,Kecantican,Sepatu Nike,2238370,0,0.0,Transfer,delivered,BeautyHub
TRX-11121,20-06-2025,BUDI SANTOSO,bandung,makanan,Headphone JBL,7035945,0,0.0,Kartu Kredit,Delivered,PowerCell
TRX-11122,29-04-2025,siti aminah,Ban,Kecantikans,Smartwatch,2191912,10,31969315.889321666,Kartu Kredit,Pending,TrendShop
TRX-11123,16-07-2025,budi santoso,Denpasar,Kecantikan,Vacuum Cleaner,1446436,2,2892872.0,Transfer,Pending,PowerCell
TRX-11124,13/03/2025,MEGA PUTRI,Medan,Makanans,Vacuum Cleaner,5220080,10,52200800.0,E-Wallet,Returned,PowerCell
TRX-11125,2025-06-16,NANDA PRATAMA,Surebeye,Rumah Tangga,Sepatu Nike,3032410,0,0.0,COD,Returned,BeautyHub
TRX-11126,22-08-2025,Budi Santoso,,Rumah Tangga,Laptop Asus,5106093,15,76591395.0,Ewallet,pending,SportMax
TRX-11127,21-03-2025,Mega Putri,Med,Elektronik,Smartwatch,2514722,1,2514722.0,Transfer,delivered,HomeEssence
TRX-11128,2025/07/18,dewi lestari,Sur,Aksesoris,Lipstik Wardah,5680761,0,0.0,,Returned,TechZone
TRX-11129,09-06-2025,ahmad fauzi,Yogyakarta,Olahraga,Sepatu Nike,9961142,15,149417130.0,Ewallet,pending,GadgetMart
TRX-11130,07/06/2025,Siti Aminah,Makassar,fashion,Smartwatch,2920574,1,2920574.0,E-Wallet,Canceled,GadgetMart
TRX-11131,13/06/2025,Nanda Pratama,Jak,Kecantikan,Powerbank 10K,6809291,5,34046455.0,,pending,SportMax
TRX-11132,2025-03-13,MEGA PUTRI,Yogyakarta,Kecantican,Vacuum Cleaner,5582388,1,5582388.0,COD,pending,PowerCell
TRX-11133,2025-03-31,Mega Putri,denpasar,Olahraga,Lipstik Wardah,3931857,15,58977855.0,Ewallet,Pending,HomeEssence
TRX-11134,2025-05-12,AHMAD FAUZI,medan,Aksesoriss,Lipstik Wardah,168581,10,1685810.0,COD,Canceled,BeautyHub
TRX-11135,2025-06-08,Mega Putri,Yog,Kecantikan,Vacuum Cleaner,8777148,5,43885740.0,Kartu Kredit,pending,TrendShop
TRX-11136,2025/08/20,dewi lestari,Mak,elektronik,Laptop Asus,3410492,1,2812321.8323210147,Transfer,delivered,PowerCell
TRX-11137,15-07-2025,MEGA PUTRI,Mak,Olahragas,Smartwatch,4859479,5,24297395.0,Transfer,Canceled,PowerCell
TRX-11138,2025/04/05,ahmad fauzi,Bendung,Aksesoriss,Laptop Asus,1408097,1,1408097.0,COD,pending,GadgetMart
TRX-11139,2025/03/28,Mega Putri,Yogyakarta,Rumah Tanggas,Sepatu Nike,8363157,2,20874622.12247867,Ewallet,Canceled,PowerCell
TRX-11140,2025/03/28,ahmad fauzi,Yogyekerte,elektronik,Powerbank 10K,9796919,3,29390757.0,Ewallet,Returned,GadgetMart
TRX-11141,2025-05-04,DEWI LESTARI,Yogyekerte,Fashions,Powerbank 10K,9728075,1,9728075.0,Transfer,Delivered,GadgetMart
TRX-11142,13/03/2025,Rudi Hartono,Mak,fashion,Vacuum Cleaner,9229253,3,27687759.0,E-Wallet,Pending,GadgetMart
TRX-11143,2025/07/16,ahmad fauzi,Yogyakarta,Rumah Tangga,Vacuum Cleaner,3644804,2,7289608.0,Kartu Kredit,Returned,SportMax
TRX-11144,13-05-2025,dewi lestari,bandung,Macanan,Headphone JBL,856564,3,2569692.0,,Returned,HomeEssence
TRX-11145,24/03/2025,budi santoso,Mekesser,Makanans,Laptop Asus,787954,15,11819310.0,Ewallet,Pending,TrendShop
TRX-11146,2025-07-09,Mega Putri,surabaya,Fashions,Kaos Polos,8407998,3,25223994.0,Transfer,pending,BeautyHub
TRX-11147,17-03-2025,Rudi Hartono,Med,rumah tangga,Powerbank 10K,5984261,1,5984261.0,Card,Pending,PowerCell
TRX-11148,24/03/2025,Dewi Lestari,jakarta,Olahragas,Smartwatch,9500012,15,142500180.0,Ewallet,Returned,TrendShop
TRX-11149,30/06/2025,NANDA PRATAMA,Yogyakarta,Acsesoris,Powerbank 10K,7613493,0,0.0,Card,Delivered,TechZone
TRX-11150,2025-05-23,MEGA PUTRI,Meden,Elektroniks,Lipstik Wardah,7754694,0,0.0,Ewallet,Delivered,HomeEssence
TRX-11151,2025-06-12,nanda pratama,Denpasar,Kecantikans,Headphone JBL,7183131,3,21549393.0,Card,delivered,HomeEssence
TRX-11152,17-08-2025,Mega Putri,jakarta,,Kaos Polos,2742794,15,41141910.0,E-Wallet,Returned,HomeEssence
TRX-11153,2025/08/09,Siti Aminah,Denpeser,Fashion,Kaos Polos,8861940,3,26585820.0,Card,Delivered,GadgetMart
TRX-11154,13-07-2025,rudi hartono,Sur,Rumah Tanggas,Sepatu Nike,8327983,2,16655966.0,Card,Canceled,BeautyHub
TRX-11155,2025/07/31,Andi Saputra,Ban,elektronik,Sepatu Nike,3251078,100,325107800.0,Card,Canceled,PowerCell
TRX-11156,07/03/2025,dewi lestari,Yogyekerte,Rumah Tangga,Powerbank 10K,1936963,15,29054445.0,Card,Pending,TrendShop
TRX-11157,2025/07/04,mega putri,yogyakarta,elektronik,Lipstik Wardah,1497947,2,2995894.0,Transfer,,PowerCell
TRX-11158,13-07-2025,NANDA PRATAMA,Ban,rumah tangga,Sepatu Nike,1548339,1,1548339.0,Kartu Kredit,Returned,HomeEssence
TRX-11159,07/08/2025,Nanda Pratama,Meden,Elektronik,Sepatu Nike,578714,10,5787140.0,COD,Pending,TrendShop
TRX-11160,2025/04/14,BUDI SANTOSO,Ban,Makanans,Headphone JBL,9217491,10,92174910.0,Ewallet,,HomeEssence
TRX-11161,04/08/2025,AHMAD FAUZI,Jekerte,Rumah Tangga,Sepatu Nike,7234872,1,7234872.0,E-Wallet,delivered,BeautyHub
TRX-11162,2025-08-03,andi saputra,makassar,Fashion,Powerbank 10K,3248156,5,16240780.0,,Pending,TrendShop
TRX-11163,19-08-2025,Siti Aminah,Mak,Olahraga,Kaos Polos,812371,100,81237100.0,Card,Delivered,TrendShop
TRX-11164,2025/06/12,Andi Saputra,bandung,Olahragas,Smartwatch,5711064,5,39453192.55076205,Transfer,Canceled,SportMax
TRX-11165,2025-07-11,rudi hartono,Jekerte,Elektroniks,Laptop Asus,6550785,3,21408801.326489504,Ewallet,Returned,PowerCell
TRX-11166,2025-03-17,Mega Putri,Yogyekerte,aksesoris,Smartwatch,2285883,5,11429415.0,E-Wallet,Returned,BeautyHub
TRX-11167,2025/06/14,NANDA PRATAMA,Ban,Olahragas,Lipstik Wardah,6680840,100,668084000.0,E-Wallet,Canceled,SportMax
TRX-11168,25/03/2025,ahmad fauzi,,Rumah Tanggas,Kaos Polos,358617,1,358617.0,COD,Returned,TechZone
TRX-11169,2025/03/11,nanda pratama,bandung,Elektroniks,Lipstik Wardah,5137692,2,13995380.149892874,E-Wallet,pending,HomeEssence
TRX-11170,12/06/2025,Rudi Hartono,denpasar,Fashion,Lipstik Wardah,784275,0,0.0,Ewallet,Returned,TechZone
TRX-11171,2025/04/18,RUDI HARTONO,yogyakarta,kecantikan,Laptop Asus,8995326,1,8995326.0,COD,Pending,BeautyHub
TRX-11172,10/06/2025,AHMAD FAUZI,Meden,Acsesoris,Laptop Asus,6243367,3,18730101.0,Kartu Kredit,Canceled,PowerCell
TRX-11173,26/04/2025,dewi lestari,Yog,Acsesoris,Smartwatch,8791022,15,131865330.0,Ewallet,Returned,SportMax
TRX-11174,21-08-2025,andi saputra,Jekerte,kecantikan,Smartwatch,3998401,2,7996802.0,Transfer,pending,TrendShop
TRX-11175,23/05/2025,dewi lestari,Den,Electronic,Vacuum Cleaner,8706691,15,130600365.0,E-Wallet,,BeautyHub
TRX-11176,23/04/2025,RUDI HARTONO,Mekesser,Acsesoris,Kaos Polos,6834672,1,4513740.048047019,,,HomeEssence
TRX-11177,13-08-2025,ANDI SAPUTRA,Meden,Fashion,Vacuum Cleaner,9997034,1,5559496.23040938,E-Wallet,Canceled,BeautyHub
TRX-11178,2025/03/15,nanda pratama,Jekerte,Fashion,Sepatu Nike,2642316,100,264231600.0,Card,Returned,SportMax
TRX-11179,21/03/2025,SITI AMINAH,surabaya,Olahraga,Smartwatch,5945725,2,11891450.0,Ewallet,delivered,SportMax
TRX-11180,2025/07/12,DEWI LESTARI,jakarta,Aksesoris,Sepatu Nike,5488757,3,16466271.0,E-Wallet,Returned,HomeEssence
TRX-11181,17/05/2025,siti aminah,medan,,Sepatu Nike,2714749,1,2714749.0,Card,,PowerCell
TRX-11182,2025-03-06,Siti Aminah,Yogyekerte,Makanans,Smartwatch,1034156,10,10341560.0,Ewallet,Delivered,BeautyHub
TRX-11183,2025/08/19,ANDI SAPUTRA,Medan,Olahraga,Smartwatch,1253920,1,1253920.0,E-Wallet,pending,TechZone
TRX-11184,2025-03-11,BUDI SANTOSO,Denpasar,olahraga,Kaos Polos,5346990,3,16040970.0,Kartu Kredit,delivered,HomeEssence
TRX-11185,16/08/2025,BUDI SANTOSO,Med,Makanans,Powerbank 10K,6978655,1,6978655.0,Transfer,Pending,HomeEssence
TRX-11186,2025/06/07,NANDA PRATAMA,Denpeser,Elektroniks,Lipstik Wardah,9250891,10,122872428.91942237,Transfer,Delivered,TrendShop
TRX-11187,2025/05/03,Mega Putri,surabaya,Olahraga,Smartwatch,2949033,15,44235495.0,COD,delivered,PowerCell
TRX-11188,15/05/2025,Rudi Hartono,Ban,Fashion,Headphone JBL,7477210,2,14954420.0,Transfer,Pending,BeautyHub
TRX-11189,2025/05/28,budi santoso,Den,fashion,Laptop Asus,6143073,1,6143073.0,Kartu Kredit,Canceled,TrendShop
TRX-11190,24/04/2025,Ahmad Fauzi,,Elektroniks,Headphone JBL,5416645,1,5416645.0,Card,pending,TrendShop
TRX-11191,01-08-2025,andi saputra,Meden,fashion,Vacuum Cleaner,5490107,1,5490107.0,Transfer,Delivered,TrendShop
TRX-11192,2025-03-29,Siti Aminah,Jekerte,Rumah Tangga,Sepatu Nike,7131530,1,7131530.0,COD,Delivered,SportMax
TRX-11193,2025/03/17,nanda pratama,Makassar,Makanan,Headphone JBL,2947706,2,5895412.0,Kartu Kredit,,SportMax
TRX-11194,2025-05-19,ahmad fauzi,Surabaya,Macanan,Laptop Asus,3251473,1,3251473.0,Transfer,pending,HomeEssence
TRX-11195,08-03-2025,Nanda Pratama,Sur,elektronik,Laptop Asus,6557660,100,655766000.0,Transfer,Pending,BeautyHub
TRX-11196,08/03/2025,SITI AMINAH,Medan,elektronik,Lipstik Wardah,6089523,0,0.0,Kartu Kredit,Pending,GadgetMart
TRX-11197,18/08/2025,SITI AMINAH,bandung,Kecantikan,Powerbank 10K,474528,1,334104.20126143337,Kartu Kredit,pending,PowerCell
TRX-11198,2025/05/27,Ahmad Fauzi,Denpasar,Kecantikan,Smartwatch,8040001,3,33093324.190177187,Kartu Kredit,Delivered,BeautyHub
TRX-11199,01-06-2025,Siti Aminah,Jakarta,kecantikan,Kaos Polos,6500219,15,97503285.0,Transfer,Delivered,GadgetMart
TRX-11200,12-08-2025,MEGA PUTRI,medan,Aksesoris,Lipstik Wardah,5315481,1,5315481.0,E-Wallet,Pending,PowerCell
TRX-11201,2025/06/09,budi santoso,medan,,Powerbank 10K,8577835,100,857783500.0,COD,Pending,HomeEssence
TRX-11202,2025-08-18,BUDI SANTOSO,Med,Olahraga,Laptop Asus,5880395,10,58803950.0,COD,pending,HomeEssence
TRX-11203,2025/05/05,AHMAD FAUZI,Med,,Sepatu Nike,9923863,3,29771589.0,Card,Pending,BeautyHub
TRX-11204,2025-06-09,MEGA PUTRI,jakarta,Fashion,Powerbank 10K,7892680,1,7892680.0,COD,Pending,GadgetMart
TRX-11205,2025/06/16,ANDI SAPUTRA,Meden,Acsesoris,Laptop Asus,9832924,100,983292400.0,Ewallet,Returned,GadgetMart
TRX-11206,09/03/2025,NANDA PRATAMA,Surebeye,Electronic,Sepatu Nike,6334725,10,63347250.0,COD,Canceled,PowerCell
TRX-11207,02-08-2025,NANDA PRATAMA,Jak,Acsesoris,Kaos Polos,7445873,1,7445873.0,Kartu Kredit,pending,TechZone
TRX-11208,07/07/2025,Budi Santoso,Medan,Electronic,Powerbank 10K,8393199,15,125897985.0,E-Wallet,Returned,GadgetMart
TRX-11209,2025-06-01,siti aminah,denpasar,fashion,Headphone JBL,4691094,0,0.0,Card,Canceled,BeautyHub
TRX-11210,06/05/2025,ANDI SAPUTRA,surabaya,rumah tangga,Sepatu Nike,7923491,1,7923491.0,Card,Pending,HomeEssence
TRX-11211,25/06/2025,SITI AMINAH,Mekesser,aksesoris,Lipstik Wardah,5925293,1,8705122.749287555,Kartu Kredit,Canceled,GadgetMart
TRX-11212,07-06-2025,nanda pratama,surabaya,,Headphone JBL,7393728,5,44670725.59848304,Card,Canceled,TrendShop
TRX-11213,2025-05-30,andi saputra,bandung,makanan,Laptop Asus,9114281,0,0.0,,pending,GadgetMart
TRX-11214,18-03-2025,Rudi Hartono,Den,elektronik,Lipstik Wardah,1144316,1,1144316.0,Kartu Kredit,Delivered,HomeEssence
TRX-11215,01/06/2025,rudi hartono,Ban,Acsesoris,Headphone JBL,6810403,2,13620806.0,Ewallet,Canceled,BeautyHub
TRX-11216,2025-05-30,Nanda Pratama,Yogyekerte,Kecantikan,Smartwatch,6670241,1,6670241.0,Card,Canceled,PowerCell
TRX-11217,2025-06-22,mega putri,Jekerte,makanan,Smartwatch,851849,100,85184900.0,COD,delivered,TechZone
TRX-11218,2025-06-17,Ahmad Fauzi,Denpeser,Aksesoriss,Vacuum Cleaner,7420131,1,4490589.801728451,E-Wallet,pending,HomeEssence
TRX-11219,2025/05/26,DEWI LESTARI,Mak,Macanan,Sepatu Nike,8861785,15,79906402.86773331,Kartu Kredit,Pending,BeautyHub
TRX-11220,13-06-2025,RUDI HARTONO,Med,Elektroniks,Vacuum Cleaner,9206484,100,920648400.0,Card,Returned,TechZone
TRX-11221,2025-07-23,BUDI SANTOSO,Jakarta,aksesoris,Sepatu Nike,5327420,15,79911300.0,Card,delivered,GadgetMart
TRX-11222,07-05-2025,andi saputra,Yogyekerte,Aksesoriss,Headphone JBL,1810511,10,18105110.0,Card,pending,SportMax
TRX-11223,26-08-2025,Andi Saputra,makassar,Electronic,Kaos Polos,7439844,1,7439844.0,Kartu Kredit,Delivered,HomeEssence
TRX-11224,15-05-2025,dewi lestari,Den,kecantikan,Lipstik Wardah,4189289,1,4189289.0,Transfer,Canceled,GadgetMart
TRX-11225,2025/07/25,Siti Aminah,Mak,Rumah Tanggas,Sepatu Nike,6440459,5,32202295.0,,Returned,SportMax
TRX-11226,2025-04-16,ahmad fauzi,makassar,Kecantican,Kaos Polos,6122310,5,30611550.0,Transfer,pending,GadgetMart
TRX-11227,2025/08/01,NANDA PRATAMA,Bendung,Fashion,Smartwatch,8353143,2,16706286.0,Kartu Kredit,Canceled,SportMax
TRX-11228,27/07/2025,siti aminah,Jakarta,,Lipstik Wardah,6018333,1,6018333.0,Ewallet,Pending,GadgetMart
TRX-11229,2025-03-23,Rudi Hartono,Jekerte,Acsesoris,Powerbank 10K,9364387,1,9364387.0,Ewallet,Canceled,GadgetMart
TRX-11230,24/06/2025,Mega Putri,Den,Olahraga,Sepatu Nike,5787580,10,57875800.0,,Delivered,TrendShop
TRX-11231,10/04/2025,Dewi Lestari,medan,aksesoris,Laptop Asus,275391,5,1376955.0,Kartu Kredit,pending,SportMax
TRX-11232,15/04/2025,Siti Aminah,surabaya,Elektroniks,Smartwatch,241387,15,3620805.0,Ewallet,delivered,TrendShop
TRX-11233,07-05-2025,SITI AMINAH,Mekesser,Rumah Tanggas,Lipstik Wardah,9812681,1,9812681.0,E-Wallet,Canceled,GadgetMart
TRX-11234,2025/08/12,Ahmad Fauzi,Sur,elektronik,Sepatu Nike,5646526,10,56465260.0,Card,Pending,SportMax
TRX-11235,27/03/2025,BUDI SANTOSO,Yogyekerte,Olahraga,Kaos Polos,3341070,1,3341070.0,Ewallet,,HomeEssence
TRX-11236,2025/03/24,rudi hartono,Surabaya,Makanans,Smartwatch,4517223,100,451722300.0,Transfer,Pending,TechZone
TRX-11237,04-03-2025,andi saputra,medan,Electronic,Kaos Polos,197745,15,2966175.0,E-Wallet,delivered,PowerCell
TRX-11238,2025-08-24,nanda pratama,yogyakarta,makanan,Smartwatch,187686,2,375372.0,Card,pending,PowerCell
TRX-11239,2025/06/24,RUDI HARTONO,Denpeser,Fashion,Headphone JBL,5729980,2,11459960.0,Transfer,pending,SportMax
TRX-11240,2025/06/03,Budi Santoso,Makassar,Olahragas,Powerbank 10K,3364344,15,50465160.0,COD,delivered,SportMax
TRX-11241,23/04/2025,Siti Aminah,Yogyekerte,Rumah Tangga,Sepatu Nike,2077320,100,300411037.5612031,Ewallet,pending,HomeEssence
TRX-11242,15-08-2025,mega putri,Yogyekerte,Fashion,Powerbank 10K,1997238,3,5123855.881342423,Card,Returned,PowerCell
TRX-11243,24-05-2025,Budi Santoso,Surebeye,fashion,Sepatu Nike,6380034,3,19140102.0,Card,Delivered,PowerCell
TRX-11244,16-04-2025,BUDI SANTOSO,,Olahraga,Headphone JBL,8647467,3,25942401.0,Transfer,Pending,TechZone
TRX-11245,2025-08-11,andi saputra,Med,Electronic,Kaos Polos,8130552,2,16261104.0,COD,pending,BeautyHub
TRX-11246,19-07-2025,SITI AMINAH,Ban,elektronik,Sepatu Nike,3289254,100,328925400.0,Kartu Kredit,pending,SportMax
TRX-11247,19/04/2025,siti aminah,Jakarta,Olahraga,Lipstik Wardah,6533485,2,13066970.0,Transfer,Canceled,HomeEssence
TRX-11248,25/03/2025,Siti Aminah,medan,olahraga,Sepatu Nike,1652970,1,1652970.0,,delivered,SportMax
TRX-11249,04-07-2025,Nanda Pratama,Yogyakarta,kecantikan,Sepatu Nike,4461887,3,13385661.0,Kartu Kredit,Pending,SportMax
TRX-11250,08-04-2025,andi saputra,Jekerte,Aksesoris,Kaos Polos,7516511,10,75165110.0,E-Wallet,delivered,BeautyHub
TRX-11251,22-03-2025,rudi hartono,surabaya,makanan,Lipstik Wardah,3460580,10,34605800.0,Kartu Kredit,Returned,GadgetMart
TRX-11252,16-03-2025,budi santoso,Jekerte,Electronic,Smartwatch,1470858,5,7354290.0,E-Wallet,Returned,SportMax
TRX-11253,2025/03/31,ANDI SAPUTRA,Denpasar,,Lipstik Wardah,9883673,1,9883673.0,Card,delivered,BeautyHub
TRX-11254,09/03/2025,AHMAD FAUZI,Jakarta,Electronic,Vacuum Cleaner,6057509,15,90862635.0,Ewallet,Delivered,SportMax
